Customer_ID,Name,Age,Gender,Annual_Income,Credit_Score,Total_Debt,Employment_Status
C00023836,Megan Banks,56,Female,66155.67,791,19299.36,Self-Employed
C00023837,Courtney Buckley,68,Male,50645.76,330,22317.2,Employed
C00023838,Rachel Bates,63,Male,147880.4,479,26975.28,Retired
C00023839,Tara Powell,36,Female,169818.89,689,11191.34,Employed
C00023840,Madison Martinez,24,Male,150636.16,602,38044.81,Retired
C00023841,Nancy Contreras,29,Female,195439.49,399,34485.87,Unemployed
C00023842,Gary West,20,Female,33904.56,316,37047.36,Retired
C00023843,Donald Green,64,Female,103655.76,346,14666.04,Employed
C00023844,Jessica Roberts,22,Male,181886.65,418,8559.42,Employed
C00023845,William Cunningham,25,Female,77435.91,355,44333.05,Self-Employed
C00023846,Kimberly Wheeler,31,Male,164417.08,346,17566.96,Self-Employed
C00023847,William Reed,53,Female,121113.32,373,3896.05,Employed
C00023848,James Johnson,24,Male,196140.2,839,25954.79,Unemployed
C00023849,William Poole,24,Female,86783.95,724,42096.11,Retired
C00023850,Andrew Villanueva,67,Female,95090.11,355,14237.98,Employed
C00023851,Sheila Tran,63,Male,49485.17,626,2850.07,Unemployed
C00023852,Ralph Ferguson,49,Male,48735.22,435,44615.4,Retired
C00023853,Brandon Anderson,25,Male,174980.41,620,15539.36,Self-Employed
C00023854,Brandon Brennan,29,Female,93313.12,842,30902.33,Retired
C00023855,Amber Cuevas,27,Male,131683.8,759,8875.83,Employed
C00023856,Adam Savage,31,Male,155405.4,507,27941.95,Self-Employed
C00023857,Donald Martinez,26,Male,98883.78,508,23010.4,Retired
C00023858,Andrew Jackson,55,Male,191681.12,793,48664.86,Self-Employed
C00023859,Monica Gonzalez,47,Female,188871.26,478,9101.04,Employed
C00023860,Tara Galvan,22,Male,142421.29,438,31328.91,Employed
C00023861,Gabrielle Leon,18,Male,199137.41,452,41230.18,Retired
C00023862,Yvonne Vargas,18,Female,20476.73,792,5525.48,Retired
C00023863,Michelle Mendoza,37,Female,21665.49,303,29591.57,Retired
C00023864,Michael Anderson,66,Female,32156.27,819,34292.2,Self-Employed
C00023865,Charles Murphy,28,Male,189833.57,359,40441.5,Unemployed
C00023866,Kelly Jackson,43,Male,128870.22,739,25345.53,Self-Employed
C00023867,Casey Wiggins,61,Male,186990.03,692,22649.87,Retired
C00023868,Heather Olson,20,Male,42877.67,377,34749.51,Retired
C00023869,Nathaniel Wilkins,23,Male,25756.16,463,45277.11,Retired
C00023870,Mrs. Heidi Hernandez DVM,60,Female,117790.81,514,19370.2,Retired
C00023871,Karen Roach,62,Male,51539.49,465,22054.33,Employed
C00023872,Joy Massey,28,Male,174770.1,575,15251.97,Retired
C00023873,Frances Fowler,25,Male,95673.69,649,31982.95,Employed
C00023874,Lauren Lee,46,Male,158682.22,389,4602.26,Unemployed
C00023875,Brandy Fernandez,27,Male,112958.99,641,15765.06,Retired
C00023876,Timothy Cantrell,51,Male,115160.68,677,13821.51,Retired
C00023877,Andrew Rios,41,Female,142732.1,793,28617.14,Retired
C00023878,Rebekah Williams,63,Female,80381.33,338,28427.85,Self-Employed
C00023879,Timothy Gardner,65,Female,190792.51,820,20209.39,Self-Employed
C00023880,Steven Novak,34,Female,92073.82,683,29240.36,Retired
C00023881,Gabriella Alexander,49,Female,91647.63,738,7664.14,Unemployed
C00023882,Ashley Shaw,28,Female,147336.0,515,7594.81,Self-Employed
C00023883,Kevin Smith,51,Male,134525.33,744,28061.46,Unemployed
C00023884,Donald Gonzalez,41,Male,199240.69,339,34884.05,Retired
C00023885,Maria Hernandez,22,Female,173041.55,618,29570.61,Employed
C00023886,Julie Phillips,46,Female,71226.34,703,12739.28,Retired
C00023887,Raymond Cruz,65,Male,38279.47,810,4955.25,Unemployed
C00023888,Diana Scott,65,Male,39192.89,550,46321.93,Employed
C00023889,Melissa Taylor,51,Female,85089.58,589,22102.24,Self-Employed
C00023890,Jordan Jackson,33,Female,105893.48,709,4365.86,Self-Employed
C00023891,Raymond Fuentes,42,Female,134682.34,586,36673.72,Employed
C00023892,Belinda Booker,54,Male,174390.69,747,1063.06,Self-Employed
C00023893,Joel Duran,25,Female,198117.29,700,35838.89,Employed
C00023894,Kerry Davis,46,Female,93568.88,346,4653.48,Unemployed
C00023895,Angela Adams,69,Female,118204.47,760,35420.29,Retired
C00023896,Lisa Parker,63,Female,128134.52,674,44955.91,Retired
C00023897,Lisa Cook,42,Male,120541.11,840,27185.7,Self-Employed
C00023898,Amanda Cox,59,Female,36256.36,786,2148.54,Employed
C00023899,Kenneth Pineda,40,Male,40707.32,614,21037.69,Unemployed
C00023900,Kyle Smith,51,Male,179975.99,521,7081.17,Self-Employed
C00023901,Cassandra Woodward,20,Female,141605.12,304,20048.93,Self-Employed
C00023902,Carolyn Ross,47,Female,142177.0,819,23697.02,Employed
C00023903,Mrs. Wendy Nixon,67,Male,166660.72,758,4373.72,Employed
C00023904,Carlos Taylor,51,Male,35145.49,824,29725.99,Self-Employed
C00023905,Cindy Davis,49,Male,94786.39,596,2649.66,Retired
C00023906,Lindsey Davis,46,Male,64401.4,793,37070.86,Retired
C00023907,Kerry Vaughn,26,Male,138945.19,705,33538.29,Unemployed
C00023908,William Russell,19,Female,58688.28,694,17003.7,Unemployed
C00023909,Shawn Villegas,56,Female,144582.48,515,3743.86,Employed
C00023910,Linda Flores,24,Female,89822.08,545,40400.1,Unemployed
C00023911,Lori Clayton,63,Male,99093.0,351,35485.8,Unemployed
C00023912,Jason Kennedy,22,Male,167242.3,648,17700.5,Unemployed
C00023913,Stephanie Davis,25,Male,82670.06,708,14846.52,Self-Employed
C00023914,Mrs. Tanya Estrada,49,Male,66187.86,584,20661.74,Unemployed
C00023915,Dwayne Johnson,35,Female,173047.66,691,48355.2,Employed
C00023916,Mark Montgomery,55,Female,143371.84,760,18233.46,Self-Employed
C00023917,Leonard Adkins,63,Male,92701.2,728,10415.62,Retired
C00023918,Michael Castillo,35,Male,109740.97,821,38351.68,Self-Employed
C00023919,Richard Brennan,66,Female,82614.45,569,35266.67,Unemployed
C00023920,Antonio Brown,58,Female,119217.62,538,7825.31,Self-Employed
C00023921,Tina Huang,62,Female,44965.25,835,40923.22,Self-Employed
C00023922,Joshua Jarvis,33,Male,179919.58,443,29488.99,Retired
C00023923,Dr. Desiree Davis MD,38,Female,119728.65,790,14998.77,Self-Employed
C00023924,Nichole Clark,27,Male,89348.41,605,17409.94,Retired
C00023925,Rebecca Davis,59,Female,122886.86,542,40205.4,Employed
C00023926,Casey Andrews,21,Female,49014.68,841,16259.32,Retired
C00023927,Russell Jordan,61,Female,34125.11,429,34501.11,Retired
C00023928,John Ortiz,25,Male,118662.7,717,760.5,Employed
C00023929,Jacob Bennett,64,Male,32689.41,787,13970.16,Employed
C00023930,Michael Duran,36,Female,138956.48,847,12690.26,Unemployed
C00023931,Theresa Stephens,64,Male,164043.48,312,43703.7,Unemployed
C00023932,Tiffany Marquez,57,Female,197906.13,540,47776.18,Self-Employed
C00023933,Linda Wheeler,57,Male,158463.9,470,43949.75,Retired
C00023934,Melanie Myers,68,Female,195342.54,678,11681.64,Retired
C00023935,Nicholas Butler,26,Male,23992.92,649,15310.65,Retired
C00023936,Amy Roberts,47,Male,120592.57,768,40271.71,Unemployed
C00023937,Sean Curry,34,Female,49652.61,691,816.44,Self-Employed
C00023938,Anthony Johnson,57,Female,64124.36,806,48630.32,Employed
C00023939,Christopher Williams Jr.,61,Male,152216.38,570,42473.67,Self-Employed
C00023940,Victoria Lawrence,32,Female,65508.69,466,3291.83,Employed
C00023941,Vincent Allen,21,Female,52366.08,428,19750.83,Retired
C00023942,Mrs. Amanda Gibson,23,Female,86932.14,789,34109.52,Retired
C00023943,Christopher Morgan,33,Female,34985.86,546,3972.08,Employed
C00023944,John Valdez,43,Male,46368.91,451,33775.2,Self-Employed
C00023945,Kristin Smith,54,Female,46361.09,784,33668.71,Unemployed
C00023946,Becky Castro,40,Male,60690.18,584,27700.97,Unemployed
C00023947,Shawn Hess,30,Male,176726.28,361,19668.28,Unemployed
C00023948,Robin Gomez,64,Male,73142.6,518,5605.1,Retired
C00023949,John Rodriguez,34,Male,69296.25,647,9174.23,Unemployed
C00023950,Jeffery Cameron,44,Female,42677.91,310,40747.83,Self-Employed
C00023951,Dawn Cooper,69,Male,22898.93,560,44820.5,Unemployed
C00023952,Rachel Chavez,39,Female,48868.19,729,30542.2,Self-Employed
C00023953,Michael Young,54,Female,150134.83,789,12198.17,Retired
C00023954,Michael Blackwell,36,Male,194572.33,413,26560.35,Self-Employed
C00023955,Diana Webster,56,Female,153886.51,487,10407.58,Employed
C00023956,Brooke Campbell,52,Male,173580.98,391,17151.96,Retired
C00023957,Gail Orozco,30,Female,161614.22,604,31369.33,Self-Employed
C00023958,Shannon Summers,31,Female,73289.41,641,17411.81,Self-Employed
C00023959,Brian Morris,65,Female,151621.43,758,47872.64,Retired
C00023960,Katie Washington,48,Male,155105.67,757,48315.13,Retired
C00023961,Joe Smith Jr.,62,Male,66541.48,467,8759.16,Retired
C00023962,Raymond Curtis,19,Male,185717.65,742,21959.3,Self-Employed
C00023963,Michael Shea,63,Female,199630.49,515,32373.99,Unemployed
C00023964,Destiny Oliver,69,Male,121033.51,801,38692.36,Retired
C00023965,Mark Taylor,56,Female,76987.13,780,27592.71,Unemployed
C00023966,George Gordon,54,Female,84369.91,568,13481.1,Unemployed
C00023967,Brian Shields,31,Female,124839.86,784,48470.19,Employed
C00023968,Steve Oneal,26,Female,21400.35,581,33939.29,Retired
C00023969,Martin Snyder,27,Male,75500.57,405,10393.14,Self-Employed
C00023970,Kimberly Moore,24,Male,28820.74,771,35978.7,Employed
C00023971,April Johnson,45,Female,132352.37,645,34124.38,Retired
C00023972,Carmen Sullivan,63,Female,128729.65,355,5553.05,Unemployed
C00023973,Elizabeth Hale,42,Female,126388.65,395,18767.4,Retired
C00023974,Leslie Jones,63,Male,47178.32,460,49337.31,Unemployed
C00023975,Deanna Willis,45,Female,190020.65,355,31098.04,Unemployed
C00023976,Jennifer Green,19,Male,116161.18,530,45494.31,Retired
C00023977,Christopher Gomez,34,Male,120055.16,474,23412.57,Retired
C00023978,Connie Thompson,69,Male,117966.66,703,21905.51,Employed
C00023979,Mark Wolfe,21,Female,114394.36,662,15375.77,Self-Employed
C00023980,Daisy Nelson,30,Male,188917.03,753,25394.72,Employed
C00023981,Diana Woods,35,Male,128364.36,658,6312.38,Retired
C00023982,Barbara Herman,20,Male,107322.54,745,30318.47,Self-Employed
C00023983,Alyssa Dixon MD,68,Male,157960.13,614,41454.97,Employed
C00023984,Denise Rodriguez,54,Male,65263.25,773,35409.74,Self-Employed
C00023985,Eric Klein,50,Female,54561.81,686,19613.83,Self-Employed
C00023986,Cassandra Garcia,58,Female,99058.28,679,27027.25,Retired
C00023987,Veronica Cole,41,Male,22823.42,845,37911.04,Unemployed
C00023988,Mark Mcclure,25,Female,72833.06,526,9016.86,Unemployed
C00023989,Jennifer Campbell,52,Male,95613.39,698,11263.61,Unemployed
C00023990,Adrian Nelson,19,Female,124165.77,364,48959.82,Self-Employed
C00023991,Sarah Carson,50,Female,117776.62,363,1138.4,Employed
C00023992,Alicia Lee,29,Male,86132.34,564,1740.12,Unemployed
C00023993,Michelle Brennan,39,Male,81787.35,607,33971.18,Self-Employed
C00023994,Antonio Johnson,30,Female,20237.38,779,22653.72,Unemployed
C00023995,Debbie Franklin,27,Female,178600.29,513,8710.16,Retired
C00023996,Jack Rice,34,Female,61629.27,705,724.66,Unemployed
C00023997,Tiffany Day,60,Male,84440.57,561,40392.57,Unemployed
C00023998,Ashley Frazier,22,Male,23645.9,517,48807.5,Retired
C00023999,Annette Shaw,26,Female,192231.77,494,33703.16,Employed
C00024000,Dylan Bruce,30,Male,109023.06,529,41068.47,Employed
C00024001,Christina Murphy,69,Female,24189.05,387,11249.5,Retired
C00024002,Jeremy Hernandez V,40,Male,65214.93,394,47852.39,Unemployed
C00024003,Debra Greer,47,Male,178267.26,825,25243.0,Retired
C00024004,Lee Rogers,60,Male,87626.29,779,10715.52,Self-Employed
C00024005,Ashley Flores,21,Female,144092.92,540,27814.76,Self-Employed
C00024006,John Jackson,38,Female,130493.13,714,10162.5,Unemployed
C00024007,Anne Cruz,60,Female,104948.91,528,46533.96,Employed
C00024008,John Wood,26,Male,169979.38,768,23314.41,Employed
C00024009,Lisa Hamilton,24,Male,27263.77,472,12257.89,Self-Employed
C00024010,Jennifer Drake,33,Female,184236.25,342,29736.61,Employed
C00024011,Jerry Nelson,40,Female,149249.97,699,13493.33,Unemployed
C00024012,Victor Flores,40,Male,175468.48,640,45442.85,Employed
C00024013,Ebony Ferguson DDS,48,Male,23047.84,592,19676.24,Retired
C00024014,Scott Morales,22,Male,35263.03,832,7302.78,Employed
C00024015,Austin Reynolds,23,Male,57058.19,757,44324.22,Unemployed
C00024016,Mrs. Sarah Harris,68,Male,126840.94,547,18014.39,Self-Employed
C00024017,Gregory Chavez,18,Male,36635.76,847,32217.57,Self-Employed
C00024018,James Lambert,65,Female,187678.46,355,42750.85,Self-Employed
C00024019,Kimberly Blake,45,Male,154746.94,846,25165.95,Employed
C00024020,Ryan Ross,35,Female,165367.32,625,46356.89,Retired
C00024021,James Brown,41,Male,125093.0,520,37587.92,Self-Employed
C00024022,Jason Wilson,30,Male,133570.65,527,18876.04,Unemployed
C00024023,Robert Smith,50,Female,59790.41,413,6207.05,Employed
C00024024,David Alvarado,27,Male,183807.43,428,42200.02,Unemployed
C00024025,Patrick Johnson,24,Female,136805.21,820,33117.07,Self-Employed
C00024026,Matthew Thornton,54,Female,95193.23,376,35270.42,Unemployed
C00024027,Ashley Hudson,49,Female,178700.96,561,8540.31,Unemployed
C00024028,Mr. Dennis Ruiz,62,Male,175487.94,398,1867.27,Unemployed
C00024029,Carolyn Lutz,39,Female,20097.06,313,12000.16,Self-Employed
C00024030,Stephen Vargas,33,Female,186470.76,420,49119.98,Employed
C00024031,David Avila,41,Male,85416.89,610,23525.52,Employed
C00024032,Donna Morgan,69,Female,95986.44,409,33297.33,Retired
C00024033,Briana Schmidt,31,Female,35356.42,573,6382.33,Employed
C00024034,Amy Hunter,28,Male,177963.89,646,33201.97,Self-Employed
C00024035,Taylor Bailey,36,Female,117056.84,398,43694.56,Employed
C00024036,Larry Thomas,40,Male,183026.76,683,33124.1,Unemployed
C00024037,Michelle Lee,51,Female,160546.82,719,17123.94,Unemployed
C00024038,Cameron Miller DDS,57,Male,181636.64,794,15113.04,Unemployed
C00024039,Valerie Pruitt,30,Female,190686.55,498,4769.85,Employed
C00024040,Timothy Johnston,56,Female,179462.79,558,48205.84,Self-Employed
C00024041,Dan Gutierrez,61,Male,57770.35,819,14037.66,Employed
C00024042,Beverly Foley,45,Female,32620.26,585,1318.82,Self-Employed
C00024043,Karen Johnson,57,Female,131645.57,339,48953.18,Self-Employed
C00024044,Dr. Sara Wood,33,Female,47910.12,647,44100.01,Self-Employed
C00024045,Stacy Mccarthy,67,Male,175359.19,662,39757.4,Self-Employed
C00024046,Michael Moore,68,Male,190542.13,302,21093.55,Self-Employed
C00024047,Tony Barnes,45,Male,41829.83,382,27700.18,Employed
C00024048,Richard Blair,21,Female,62451.08,446,41395.68,Self-Employed
C00024049,Carlos Bryan,45,Male,132540.52,752,36571.55,Employed
C00024050,Christopher Garcia,29,Female,150546.42,580,2897.0,Unemployed
C00024051,Matthew Thomas,33,Male,112216.18,704,35352.55,Retired
C00024052,Sarah Hull,66,Male,86425.85,749,28519.91,Unemployed
C00024053,Jennifer Hawkins,53,Male,75084.49,481,8791.29,Self-Employed
C00024054,Cynthia Rice,37,Male,139874.26,680,27782.49,Unemployed
C00024055,Emily Martinez,43,Female,154021.07,558,29007.27,Unemployed
C00024056,Mary Fuller,43,Male,71990.5,614,5083.29,Retired
C00024057,Susan Goodwin,39,Female,78679.24,655,27087.39,Self-Employed
C00024058,Micheal Wilson,26,Male,102812.12,619,3947.69,Employed
C00024059,Danny Walsh,22,Female,101039.06,392,3900.92,Retired
C00024060,Kari Fritz,34,Female,171677.84,311,33840.93,Unemployed
C00024061,Colton Reed,66,Male,98643.72,315,42318.21,Retired
C00024062,Johnny Lucero,51,Female,196113.68,614,21925.02,Unemployed
C00024063,Jeffrey Johnson,19,Female,75973.41,829,20648.49,Employed
C00024064,Bruce Powell,24,Male,144707.75,558,23032.08,Unemployed
C00024065,Patricia Sosa,53,Male,156608.53,340,29010.93,Self-Employed
C00024066,Ricky Rogers,30,Male,133472.71,397,45687.16,Unemployed
C00024067,James Chapman,37,Female,86068.6,803,21081.52,Retired
C00024068,Leslie Holland,47,Male,66334.75,832,44455.92,Unemployed
C00024069,Traci Wood,47,Male,128770.79,818,3419.13,Retired
C00024070,Wanda Gregory,28,Female,138553.61,687,1944.86,Unemployed
C00024071,Julia Wade,48,Male,66371.99,834,22186.27,Unemployed
C00024072,Ryan Powers,20,Male,80568.04,841,33422.94,Self-Employed
C00024073,Sophia Brown,19,Female,175171.34,324,40866.1,Retired
C00024074,Andrew Meyer,65,Male,165892.26,566,8219.32,Employed
C00024075,Logan Smith,20,Female,53080.54,757,32649.3,Employed
C00024076,Elizabeth Miller,32,Male,188004.05,623,42336.58,Retired
C00024077,Jeffery Alvarado,34,Female,133045.91,817,25022.99,Self-Employed
C00024078,Terry Moore,65,Female,109415.86,559,2282.61,Unemployed
C00024079,Julia Diaz,69,Male,56155.62,436,35312.32,Retired
C00024080,Debbie Murphy,24,Male,151435.13,411,44806.35,Self-Employed
C00024081,Eric Mason DVM,65,Female,185743.12,693,17832.04,Employed
C00024082,Cassandra Farrell,22,Female,31690.71,619,34832.97,Retired
C00024083,Stephanie Gilbert,51,Female,113734.04,327,2377.53,Retired
C00024084,Robert Cantrell,50,Male,177883.77,476,27780.46,Retired
C00024085,Gregory Richard,62,Female,191454.12,669,10554.94,Self-Employed
C00024086,Erica Thomas MD,33,Female,32985.16,312,31070.17,Retired
C00024087,Sherry Elliott,54,Male,162389.87,721,9719.63,Self-Employed
C00024088,Christopher Jimenez,20,Male,70653.12,764,12592.62,Self-Employed
C00024089,Steve Jenkins,64,Female,117470.78,569,10683.54,Self-Employed
C00024090,James Turner,65,Female,161071.85,651,28369.07,Unemployed
C00024091,Samantha Evans,60,Female,118124.21,662,1935.64,Retired
C00024092,Zachary Roberts,68,Male,39810.78,486,37172.19,Self-Employed
C00024093,Darren Harris,67,Male,126296.28,757,28676.18,Self-Employed
C00024094,Ryan Jimenez,38,Female,41205.96,735,27965.58,Retired
C00024095,Elizabeth Williams,58,Male,82539.88,747,46058.65,Employed
C00024096,James Brown,25,Male,120481.58,340,11588.02,Retired
C00024097,Jody Hampton,39,Male,198454.7,492,35469.99,Unemployed
C00024098,John Kelley,68,Male,150847.46,844,34202.95,Retired
C00024099,Kyle Bolton,22,Male,74594.48,693,25644.09,Retired
C00024100,Michael Wong,34,Male,177779.42,733,571.85,Employed
C00024101,Kevin Castillo,54,Female,60706.47,725,17676.54,Self-Employed
C00024102,Beth Harrell,31,Female,89118.53,362,1798.34,Employed
C00024103,Gail Chapman,56,Male,136463.84,339,2437.5,Unemployed
C00024104,Laura Knight,58,Female,93901.06,438,32615.17,Self-Employed
C00024105,Abigail Hamilton,45,Female,151323.86,343,13270.13,Self-Employed
C00024106,Timothy Kim,48,Female,137109.3,510,6684.12,Employed
C00024107,Darrell Turner,34,Male,140111.21,529,29253.62,Self-Employed
C00024108,Michele Wade,52,Male,95647.47,602,42767.54,Retired
C00024109,Brittany Mosley,57,Female,29923.39,678,20822.53,Employed
C00024110,Renee Doyle,39,Female,177087.31,618,28685.25,Retired
C00024111,Jenna Young,62,Female,33324.1,312,32611.11,Self-Employed
C00024112,Stacey Mahoney,65,Female,103526.21,593,6170.81,Self-Employed
C00024113,Robert Hamilton,46,Female,74349.25,623,37406.58,Self-Employed
C00024114,Madison Jones,27,Female,73339.57,708,29322.29,Self-Employed
C00024115,Cheryl Osborne,35,Male,60792.37,473,49263.76,Retired
C00024116,Willie Woodard,52,Female,68897.49,828,3999.82,Retired
C00024117,Stacey Sanchez,61,Male,191961.43,817,47173.06,Retired
